,title,lyrics
203,"
                  Haul in the Bowline |                     ","Haul in the bowline, before she starts a rolling Haul in the bowline, the bowline, ho! Haul in the bowline, The captain is a growlingHaul in the bowline, the bowline, ho! Haul in the bowline, So early in the morningHaul in the bowline, the bowline, ho! Haul in the bowline, Kitty is my darlingHaul in the bowline, the bowline, ho! Haul in the bowline, Kitty is my darlingHaul in the bowline, the bowline, ho! Haul in the bowline, Kitty is my darlingHaul in the bowline, the bowline, ho! Haul in the bowline, Kitty is my darlingHaul in the bowline, the bowline, ho! Haul in the bowline, Kitty is my darlingHaul in the bowline, the bowline, ho! "
204,"
                  Drunken Sailor (What shall we do with the) |                     ","Way hay and up she rises
 Way hay and up she rises 
 Way hay and up she rises
 Earl-eye in the morningWhat shall we do with a drunken sailor (3x)Put him in a long-boat till he’s soberKeep him there and make ‘im bale ‘er.Trice him up in a runnin’ bowline.Tie him to the tasffrail when she’s yard-arm under.Put him in the scuppers with a hose-pipe on him.Take ‘im and shake ‘im and try an’ wake ‘im.Give ‘im a dose of salt and water.Give ‘im a taste of the bosun’s rope-end.Stick on ‘is back a mustard plaster.Soak ‘im in oil till he sprouts a flipper.Shave his belly with a rusty razor.Put him in the guard room till he gets sober."
205,"
                  Bully in the Alley (Royal Fortune Version) |                     ","Help me Bob I’m bully in the ValleyWay Hey Bully in the ValleyHelp me Bob I’m bully in the ValleyBully down in Leo Street
 Well I got to drinking down Auckland cityWay Hay Bully in the ValleyGot to speaking to all the girls so prettyBully down in Leo Street
 I can’t stand still, the room is rollingWay Hay Bully in the ValleyGonna get to back right now to Valley I’m home inBully down in Leo St
 Got to get home, I’m up the drivewayWay Hay Bully in the ValleyGot to get home, I’m walking sidewaysBully down in Leo StKeys don’t work but the door still opensWay Hay Bully in the ValleyGot to get to bed in the valley I’m home inBully down in Leo St Turn left then left for the sleep I’m needingWay Hay Bully in the ValleyWondering why my hands are bleedingBully down in Leo St
 Woke up in a wardrobe at the next door neighboursWay Hay Bully in the ValleyA night in the cells for bad behaviourBully down in Leo St "
206,"
                  Bully in the Alley |                     ","Help me Bob I’m bully in the alleywey hey, bully in the alleyHelp me Bob, I’m bully in the alleybully down in shinbone al Well, Sally is the girl way down our alleyway, hey, bully in the alleySally is the girl that I spliced nearlybully down in shinbone alleyI led myself to go a sailingway, hey, bully in the alleyI led myself to go a whalingbully down in shinbone al I found myself down on the quay ohway, hey, bully in the alleyI found myself with time so free ohbully down in shinbone alI waltzed up to the anchor inn ohway, hey, bully in the alleyI kicked down the door and I waltzed right in ohbully down in shinbone al I stepped up to the bar room counterway, hey, bully in the alleyIt was there I met with greasy Anniebully down in shinbone alGreasy Annie’s a slimy whore’oEvery shell back’s knocked on her door o I bought her rum, I bought her Gin oI bought her wine both white and red oAfter I spent up all me tin oIt was up to the bedroom we did creep oWe tossed and tumbled all night long oIn the morning the cock did crow oI led myself to go a sailingI led myself to go a whaling"
207,"
                  Cape Cod Girls |                     ","1. The Cape Cod girls don’t use no combsbound away, bound away They comb their hair with the cod fish bonesbound away for australia Chorus:heave her up my bully bully boys Bound away, bound away heave her up, but don’t you make a noise bound away for australia 2. The Cape Cod girls don’t use no sleds"
208,"
                  South Australia (Royal Fortune Version) |                     ","Chorus:Haul away now you rolling KinHeave away, Haul awayHaul away now and hear me singAnd we’re bound for South Australia1. They asked me how my money was madeHeave Away, Haul AwayI robbed a bank with a hand grenadeAnd we’re bound for South Australia2. They asked me how I made my feeI robbed Mt Eden ASB3. Overalls on and looking meanI’m 6 foot 6 but I’m seventeen4. Ask me how my escape was madeI fucked off to Adelaide5. I came back home to confess my crime“Piss off kid don’t waste our time”"
209,"
                  South Australia (Traditional) |                     ","In South Australia I was bornTo me heave away, haul away In South   Australia round Cape HornWe’re bound for South Australia ChorusHaul away nowyou rolling kingsTo me heave away, haul away Haul away, you’ll hear me singWe’re bound for South Australia2. As I walked out one day so fairTo me heave away, haul away ‘Twas there I met Miss Nancy BlairWe’re bound for South Australia Chorus3. I rocked her up, I rocked her downTo me heave away, haul away I rocked her all around the town.We’re bound for South Australia Chorus4. I run her all night and I run her all dayTo me heave away, haul away And I run her until we sailed awayWe’re bound for South Australia Chorus5. There ain’t but one thing grieves me mindTo me heave away, haul away To leave Miss Nancy Blair behindWe’re bound for South Australia Chorus8. I wish I was on Australia’s strandTo me heave away, haul away With a bottle of whiskey in my handWe’re bound for South Australia Chorus"
210,"
                  Blow The Man Down |                     ","Come all ye young fellows that follows the sea
To me, way hey, blow the man down
Now please pay attention and listen to me
Give me some time to blow the man downI’m a deep water sailor just come from Hong Kong
You give me some whiskey, I’ll sing you a songWhen a trim Black Ball liner’s preparing for sea
On a trim Black Ball liner I wasted me primeWhen a trim Black Ball liner preparing for sea
You’ll split your sides laughing such sights you would seeThere’s tinkers and tailors, shoemakers and all
They’re all shipped for sailors aboard the Black BallWhen a big Black Ball liner’s a-leaving her dock
The boys and the girls on the pier-head do flockNow, when the big liner, she’s clear of land
Our bosun he roars out the word of commandCome quickly, lay aft to the break of the poop
Or I’ll help you along with the toe of me bootPay attention to orders, now, you one and all
For see high above there flies the Black Ball‘Tis larboard and starboard, on deck you will sprawl
For kicking Jack Rogers commands the Black Ball"
211,"
                  Black Ball Line |                     ","In the Black Ball line I served my time
To me way-aye-aye, hurray-ah
And that’s the line where you can shine
Hurrah for the Black Ball LineThe Black Ball Ships are good and true
They are the ships for me and youFor once there was a Black Ball Ship
That fourteen knots an hour could clipThey’ll carry you along through frost and snow
And take you where the wind don’t blowYou will surely find a rich gold mine
Just take a trip in the Black Ball LineJust take a trip to Liverpool
To Liverpool, that Yankee schoolThe Yankee sailors you’ll see there
With red-top boots and short-cut hairAt Liverpool docks we bid adieu
To Poll and Bet and lovely SueAnd now we’re bound for New York Town
It’s there we’ll drink, and sorrow drown"
212,"
                  Paddy Doyle’s Boots |                     ","To me Way-ay-ay yah!
We’ll pay Paddy Doyle for his
boots!To me Way-ay-ay yah!
We’ll all drink brandy and
gin!To me Way-ay-ay yah!
We’ll all shave under the
chin!We’ll all throw shit  at the
cook!The dirty ol’ man’s on the
poop!We’ll bouse ‘er up and be
done!We’ll pay Paddy Doyle for his
boots!"
213,"
                  Quare Bungle Rye |                     ","Now Jack   was a sailor who roamed on the town
And she was a damsel who walked up and   down
Said the damsel to Jack as she passed him by
Would ye like for to   purchase some quare bungle rye raddy  rye
Fol de diddle rye raddy rye raddy   rye.Thought Jack to himself Now what can this be
But the finest old   whiskey from High Germany.
Smuggled up in a basket and sold on the sly
And   the name that it goes by is quare bungle rye raddy rye
Fol de diddle rye   raddy rye raddy ryeJack hands her a shilling and he thought nothing   strange
Says she Here hold the basket til I run for your change
Jack peeks   in the basket and a babe he did spy
Why be damned me says Jack this is quare   bungle rye raddy  rye
Fol de diddle rye raddy rye raddy ryeNow to get   the child christened was Jack’s first intent
So to get the child christened   to the parson he went.
Says the parson to Jack What’s the name he’ll go   by
Ah be damned me says Jack call him quare bungle rye raddy rye
Fol de   diddle rye raddy rye raddy rye.Says the parson to Jack That’s a mighty   quare name
Ah  damn me says Jack it’s a quare way he came
Smuggled up in a   basket and sold on the sly
And the name that he’ll go by is Quare Bungle Rye   raddy rye.
Fol de diddle rye raddy rye raddy ryeNow all you young   sailors who roam on the town
Be wary of damsels that walk up and down
Take   a peek in their baskets as they pass you by
Or else they may pawn on you   Quare Bungle Rye raddy rye
Fol de diddle rye raddy rye raddy rye.             "
